X,Y,id,modified,language,bibliographicCitation,institutionCode,datasetName,basisOfRecord,dynamicProperties,source,catalogNumber,occurrenceRemarks,sex,lifeStage,occurrenceStatus,associatedTaxa,eventID,samplingProtocol,eventDate,year,fieldNumber,waterBody,country,stateProvince,county,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,identifiedBy,typeStatus,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship,FID
175.44,-36.09,732,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-732 L.15 Coris sandageri,"Sourced from Roberts et al. 1986; Jeffs & Irving 1993; Francis et al. 1999",,,present,,1846,from published and unpublished literature reports,,,L.15,Pacific Ocean,New Zealand,,,Great Barrier I. (Needles Pt to Whangapoua and Rakitu I.),,,-36.09,175.44,WGS84,10000,POINT (175.44 -36.09),,,urn:lsid:marinespecies.org:taxname:303559,Coris sandageri,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Coris,,sandageri,,"(Hector, 1884)",2674
173.83,-34.83,951,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-951 L.5 Notoclinops yaldwyni,"Sourced from Willan et al. 1979; Francis & Evans 1993; Francis et al. 1999; and diver surveys 1990-1993",,,present,,1836,from published and unpublished literature reports and dive survey records,,,L.5,Pacific Ocean,New Zealand,,,Karikari (Rangaunu Harbour to Tokerau Beach)),,,-34.83,173.83,WGS84,10000,POINT (173.83 -34.83),,,urn:lsid:marinespecies.org:taxname:281779,Notoclinops yaldwyni,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Notoclinops,,yaldwyni,,"Hardy, 1987",2675
174.43,-35.42,767,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-767 L.9 Notolabrus inscriptus,"Sourced from Ballantine et al. 1973; Grace & Grace 1978b; F. J. Brook unpubl. data",,,present,,1840,from published and unpublished literature reports,,,L.9,Pacific Ocean,New Zealand,,,Mimiwhangata (Mimiwhangata Marine Park),,,-35.42,174.43,WGS84,10000,POINT (174.43 -35.42),,,urn:lsid:marinespecies.org:taxname:281790,Notolabrus inscriptus,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,,inscriptus,,"(Richardson, 1848)",2676
175.44,-36.09,15,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-15 L.15 Dasyatis brevicaudata,"Sourced from Roberts et al. 1986; Jeffs & Irving 1993; Francis et al. 1999",,,present,,1846,from published and unpublished literature reports,,,L.15,Pacific Ocean,New Zealand,,,Great Barrier I. (Needles Pt to Whangapoua and Rakitu I.),,,-36.09,175.44,WGS84,10000,POINT (175.44 -36.09),,,urn:lsid:marinespecies.org:taxname:212249,Dasyatis brevicaudata,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,,brevicaudata,,"(Hutton, 1875)",2677
173.83,-34.83,736,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-736 L.5 Notolabrus celidotus,"Sourced from Willan et al. 1979; Francis & Evans 1993; Francis et al. 1999; and diver surveys 1990-1993",,,present,,1836,from published and unpublished literature reports and dive survey records,,,L.5,Pacific Ocean,New Zealand,,,Karikari (Rangaunu Harbour to Tokerau Beach)),,,-34.83,173.83,WGS84,10000,POINT (173.83 -34.83),,,urn:lsid:marinespecies.org:taxname:281786,Notolabrus celidotus,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,,celidotus,,"(Bloch & Schneider, 1801)",2678
174.43,-35.42,970,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-970 L.9 Obliquichthys maryannae,"Sourced from Ballantine et al. 1973; Grace & Grace 1978b; F. J. Brook unpubl. data",,,present,,1840,from published and unpublished literature reports,,,L.9,Pacific Ocean,New Zealand,,,Mimiwhangata (Mimiwhangata Marine Park),,,-35.42,174.43,WGS84,10000,POINT (174.43 -35.42),,,urn:lsid:marinespecies.org:taxname:281800,Obliquichthys maryannae,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Obliquichthys,,maryannae,,"Hardy, 1987",2679
175.44,-36.09,30,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-30 L.15 Dasyatis thetidis,"Sourced from Roberts et al. 1986; Jeffs & Irving 1993; Francis et al. 1999",,,present,,1846,from published and unpublished literature reports,,,L.15,Pacific Ocean,New Zealand,,,Great Barrier I. (Needles Pt to Whangapoua and Rakitu I.),,,-36.09,175.44,WGS84,10000,POINT (175.44 -36.09),,,urn:lsid:marinespecies.org:taxname:212247,Dasyatis thetidis,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,,thetidis,,"Ogilby, 1899",2680
174.43,-35.42,829,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-829 L.9 Odax pullus,"Sourced from Ballantine et al. 1973; Grace & Grace 1978b; F. J. Brook unpubl. data",,,present,,1840,from published and unpublished literature reports,,,L.9,Pacific Ocean,New Zealand,,,Mimiwhangata (Mimiwhangata Marine Park),,,-35.42,174.43,WGS84,10000,POINT (174.43 -35.42),,,urn:lsid:marinespecies.org:taxname:281815,Odax pullus,Animalia,Chordata,Actinopteri,Perciformes,Odacidae,Odax,,pullus,,"(Forster, 1801)",2681
173.83,-34.83,752,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-752 L.5 Notolabrus fucicola,"Sourced from Willan et al. 1979; Francis & Evans 1993; Francis et al. 1999; and diver surveys 1990-1993",,,present,,1836,from published and unpublished literature reports and dive survey records,,,L.5,Pacific Ocean,New Zealand,,,Karikari (Rangaunu Harbour to Tokerau Beach)),,,-34.83,173.83,WGS84,10000,POINT (173.83 -34.83),,,urn:lsid:marinespecies.org:taxname:281788,Notolabrus fucicola,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,,fucicola,,"(Richardson, 1840)",2682
175.44,-36.09,337,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-337 L.15 Decapterus koheru,"Sourced from Roberts et al. 1986; Jeffs & Irving 1993; Francis et al. 1999",,,present,,1846,from published and unpublished literature reports,,,L.15,Pacific Ocean,New Zealand,,,Great Barrier I. (Needles Pt to Whangapoua and Rakitu I.),,,-36.09,175.44,WGS84,10000,POINT (175.44 -36.09),,,urn:lsid:marinespecies.org:taxname:273277,Decapterus koheru,Animalia,Chordata,Actinopteri,Perciformes,Carangidae,Decapterus,,koheru,,"(Hector, 1875)",2683
173.83,-34.83,764,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-764 L.5 Notolabrus inscriptus,"Sourced from Willan et al. 1979; Francis & Evans 1993; Francis et al. 1999; and diver surveys 1990-1993",,,present,,1836,from published and unpublished literature reports and dive survey records,,,L.5,Pacific Ocean,New Zealand,,,Karikari (Rangaunu Harbour to Tokerau Beach)),,,-34.83,173.83,WGS84,10000,POINT (173.83 -34.83),,,urn:lsid:marinespecies.org:taxname:281790,Notolabrus inscriptus,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,,inscriptus,,"(Richardson, 1848)",2684
174.43,-35.42,156,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-156 L.9 Optivus elongatus,"Sourced from Ballantine et al. 1973; Grace & Grace 1978b; F. J. Brook unpubl. data",,,present,,1840,from published and unpublished literature reports,,,L.9,Pacific Ocean,New Zealand,,,Mimiwhangata (Mimiwhangata Marine Park),,,-35.42,174.43,WGS84,10000,POINT (174.43 -35.42),,,urn:lsid:marinespecies.org:taxname:281927,Optivus elongatus,Animalia,Chordata,Actinopteri,Beryciformes,Trachichthyidae,Optivus,,elongatus,,"(Günther, 1859)",2685
175.44,-36.09,865,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-865 L.15 Forsterygion flavonigrum,"Sourced from Roberts et al. 1986; Jeffs & Irving 1993; Francis et al. 1999",,,present,,1846,from published and unpublished literature reports,,,L.15,Pacific Ocean,New Zealand,,,Great Barrier I. (Needles Pt to Whangapoua and Rakitu I.),,,-36.09,175.44,WGS84,10000,POINT (175.44 -36.09),,,urn:lsid:marinespecies.org:taxname:280795,Forsterygion flavonigrum,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,,flavonigrum,,"Fricke & Roberts, 1994",2686
175.44,-36.09,879,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-879 L.15 Forsterygion lapillum,"Sourced from Roberts et al. 1986; Jeffs & Irving 1993; Francis et al. 1999",,,present,,1846,from published and unpublished literature reports,,,L.15,Pacific Ocean,New Zealand,,,Great Barrier I. (Needles Pt to Whangapoua and Rakitu I.),,,-36.09,175.44,WGS84,10000,POINT (175.44 -36.09),,,urn:lsid:marinespecies.org:taxname:280796,Forsterygion lapillum,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,,lapillum,,"Hardy, 1989",2687
174.43,-35.42,386,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-386 L.9 Pagrus auratus,"Sourced from Ballantine et al. 1973; Grace & Grace 1978b; F. J. Brook unpubl. data",,,present,,1840,from published and unpublished literature reports,,,L.9,Pacific Ocean,New Zealand,,,Mimiwhangata (Mimiwhangata Marine Park),,,-35.42,174.43,WGS84,10000,POINT (174.43 -35.42),,,urn:lsid:marinespecies.org:taxname:398546,Pagrus auratus,Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Pagrus,,auratus,,"(Forster, 1801)",2688
173.83,-34.83,966,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-966 L.5 Obliquichthys maryannae,"Sourced from Willan et al. 1979; Francis & Evans 1993; Francis et al. 1999; and diver surveys 1990-1993",,,present,,1836,from published and unpublished literature reports and dive survey records,,,L.5,Pacific Ocean,New Zealand,,,Karikari (Rangaunu Harbour to Tokerau Beach)),,,-34.83,173.83,WGS84,10000,POINT (173.83 -34.83),,,urn:lsid:marinespecies.org:taxname:281800,Obliquichthys maryannae,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Obliquichthys,,maryannae,,"Hardy, 1987",2689
175.44,-36.09,894,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-894 L.15 Forsterygion malcolmi,"Sourced from Roberts et al. 1986; Jeffs & Irving 1993; Francis et al. 1999",,,present,,1846,from published and unpublished literature reports,,,L.15,Pacific Ocean,New Zealand,,,Great Barrier I. (Needles Pt to Whangapoua and Rakitu I.),,,-36.09,175.44,WGS84,10000,POINT (175.44 -36.09),,,urn:lsid:marinespecies.org:taxname:280797,Forsterygion malcolmi,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,,malcolmi,,"Hardy, 1987",2690
175.44,-36.09,909,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-909 L.15 Forsterygion varium,"Sourced from Roberts et al. 1986; Jeffs & Irving 1993; Francis et al. 1999",,,present,,1846,from published and unpublished literature reports,,,L.15,Pacific Ocean,New Zealand,,,Great Barrier I. (Needles Pt to Whangapoua and Rakitu I.),,,-36.09,175.44,WGS84,10000,POINT (175.44 -36.09),,,urn:lsid:marinespecies.org:taxname:280799,Forsterygion varium,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,,varium,,"(Forster, 1801)",2691
174.43,-35.42,1008,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1008 L.9 Parablennius laticlavius,"Sourced from Ballantine et al. 1973; Grace & Grace 1978b; F. J. Brook unpubl. data",,,present,,1840,from published and unpublished literature reports,,,L.9,Pacific Ocean,New Zealand,,,Mimiwhangata (Mimiwhangata Marine Park),,,-35.42,174.43,WGS84,10000,POINT (174.43 -35.42),,,urn:lsid:marinespecies.org:taxname:273131,Parablennius laticlavius,Animalia,Chordata,Actinopteri,Perciformes,Blenniidae,Parablennius,,laticlavius,,"(Griffin, 1926)",2692
174.43,-35.42,844,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-844 L.9 Parapercis colias,"Sourced from Ballantine et al. 1973; Grace & Grace 1978b; F. J. Brook unpubl. data",,,present,,1840,from published and unpublished literature reports,,,L.9,Pacific Ocean,New Zealand,,,Mimiwhangata (Mimiwhangata Marine Park),,,-35.42,174.43,WGS84,10000,POINT (174.43 -35.42),,,urn:lsid:marinespecies.org:taxname:276989,Parapercis colias,Animalia,Chordata,Actinopteri,Perciformes,Pinguipedidae,Parapercis,,colias,,"(Forster, 1801)",2693
175.44,-36.09,497,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-497 L.15 Girella cyanea,"Sourced from Roberts et al. 1986; Jeffs & Irving 1993; Francis et al. 1999",,,present,,1846,from published and unpublished literature reports,,,L.15,Pacific Ocean,New Zealand,,,Great Barrier I. (Needles Pt to Whangapoua and Rakitu I.),,,-36.09,175.44,WGS84,10000,POINT (175.44 -36.09),,,urn:lsid:marinespecies.org:taxname:280857,Girella cyanea,Animalia,Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,,cyanea,,"MacLeay, 1881",2694
174.43,-35.42,1036,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1036 L.9 Parika scaber,"Sourced from Ballantine et al. 1973; Grace & Grace 1978b; F. J. Brook unpubl. data",,,present,,1840,from published and unpublished literature reports,,,L.9,Pacific Ocean,New Zealand,,,Mimiwhangata (Mimiwhangata Marine Park),,,-35.42,174.43,WGS84,10000,POINT (174.43 -35.42),,,urn:lsid:marinespecies.org:taxname:320098,Parika scaber,Animalia,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Parika,,scaber,,"(Forster, 1801)",2695
175.44,-36.09,510,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-510 L.15 Girella tricuspidata,"Sourced from Roberts et al. 1986; Jeffs & Irving 1993; Francis et al. 1999",,,present,,1846,from published and unpublished literature reports,,,L.15,Pacific Ocean,New Zealand,,,Great Barrier I. (Needles Pt to Whangapoua and Rakitu I.),,,-36.09,175.44,WGS84,10000,POINT (175.44 -36.09),,,urn:lsid:marinespecies.org:taxname:280870,Girella tricuspidata,Animalia,Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,,tricuspidata,,"(Quoy & Gaimard, 1824)",2696
